EMPIN,TOTINC,INCTAX,CIP,HRSWRK,NOCS,HHSIZE,CF_RP,COW,MODE,YEAR,CITIZEN,AGEGRP,CFSTAT,POWST,GENSTAT,LFTAG,PR,ATTSCH,CMA,KOL,MARSTH,EFSIZE,SEX,CFSIZE,BEDRM,ROOM,CONDO,REPAIR,DTYPE,PID,SIM_HH_ID
10970.876,41771.152,6877.739,13,0,99,2,1,9,9,2025,2,13,1,9,1,13,2,1,999,3,2,2,2,2,3,4,0,1,1,3bd11597,756
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,4,9,4,99,3,9,535,1,1,3,1,3,2,3,1,1,3,1336a168,756
160970.88,176771.16,56877.74,5,5,2,3,1,1,9,2025,1,10,1,1,2,1,3,1,535,3,2,3,2,3,2,4,0,3,1,67875c40,757
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,3,99,3,9,535,1,1,4,2,4,3,3,0,1,1,5b35b312,757
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,4,9,835,1,1,4,2,4,1,1,0,3,2,ac69fd49,757
140970.88,166771.16,53877.74,7,5,10,4,1,1,9,2025,1,7,1,1,4,1,4,1,825,1,2,4,2,4,3,4,0,1,1,4748eb27,758
50970.875,56771.152,4877.739,13,5,8,4,2,1,6,2025,1,11,3,6,4,1,2,1,462,2,3,4,2,4,2,3,0,1,1,9991d478,758
83970.875,83771.16,15877.738,5,6,2,2,2,1,9,2025,3,7,1,1,1,1,3,1,999,1,2,2,2,2,2,3,0,2,1,86321ac9,758
10970.876,16771.152,2877.7388,99,99,99,6,2,9,9,2025,1,2,3,9,4,99,3,9,999,1,1,6,1,6,2,4,0,1,2,28da5eb4,758
10971.876,61771.152,11877.738,8,0,99,2,1,9,9,2025,1,13,1,9,4,13,4,1,999,1,2,2,2,2,2,4,0,1,1,359025c3,759
10970.876,51771.152,7877.739,8,0,99,2,2,9,9,2025,2,12,1,9,1,13,3,1,999,1,2,2,2,2,2,3,0,1,1,b9077ffc,759
38970.875,44771.152,6877.739,13,5,8,2,1,1,2,2025,1,11,1,6,4,1,2,1,999,2,1,2,2,2,2,2,0,1,2,ae2d9ec2,760
10970.876,16771.152,2877.7388,99,99,99,6,2,9,9,2025,1,1,3,9,4,99,4,9,999,1,1,6,1,6,2,2,0,1,1,58add663,760
25970.875,41771.152,2877.7388,5,0,2,3,1,1,2,2025,1,8,7,2,4,2,4,1,835,1,2,3,1,3,2,4,0,2,3,341bdc89,761
10970.876,16771.152,2877.7388,13,2,7,3,2,1,2,2025,3,3,3,4,1,1,4,2,999,1,1,3,1,3,2,3,0,1,1,32236925,761
10970.876,33771.152,2878.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,2,2,1,2,2,4,0,1,2,73674e86,761
103970.875,105771.16,22877.738,4,5,5,2,1,1,9,2025,1,6,1,1,4,1,2,1,999,3,2,2,1,2,2,2,0,1,1,afde8150,762
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,2,9,999,2,1,4,1,4,2,2,0,1,1,4bb28c57,762
12970.876,54771.152,10877.738,8,0,99,2,1,9,9,2025,1,11,1,9,4,13,2,1,999,2,2,2,2,2,2,3,0,1,1,61920306,763
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,999,3,1,4,2,4,2,2,0,2,1,08e296bf,763
110970.875,116771.16,26877.738,4,4,5,2,1,1,9,2025,1,9,1,1,4,1,3,1,535,3,2,2,1,2,2,2,0,2,2,18669147,764
10970.876,37771.152,5877.739,3,0,99,2,2,9,9,2025,1,12,1,9,4,13,2,1,462,3,2,2,1,2,2,1,0,1,2,5f779d2c,764
160970.88,206771.16,61493.74,11,7,5,4,1,1,1,2025,1,7,1,4,4,1,4,1,835,1,2,4,2,4,3,4,0,1,1,cac6fc50,765
67970.875,87771.16,15877.738,5,4,5,2,2,1,2,2025,1,11,1,4,4,1,1,1,999,1,2,2,1,2,2,3,0,1,1,387628e7,765
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,2,9,999,2,1,5,2,5,2,4,0,1,1,f12a6c7c,765
10970.876,19771.152,2877.7388,2,0,99,3,2,9,9,2025,2,4,3,9,1,14,3,2,999,1,1,3,2,3,2,3,0,2,1,6e68fb56,765
88970.875,100771.16,16877.738,10,5,4,3,1,1,2,2025,2,9,2,4,1,1,3,1,535,1,3,3,1,3,3,4,0,1,1,372db29a,766
10970.876,34771.152,2878.7388,13,0,99,2,2,9,9,2025,2,13,1,9,1,13,3,1,535,1,2,2,1,2,2,3,0,1,1,701e1ce5,766
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,5,1,5,1,2,0,1,1,8a2f7bbc,766
10970.876,51771.152,4877.739,4,0,99,2,1,9,9,2025,1,12,1,9,4,13,5,1,999,1,2,2,2,2,2,2,0,1,1,4d03b7ef,767
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,1,99,2,9,462,2,1,5,2,5,2,2,0,1,1,a9851edc,767
71970.875,98771.16,16877.738,3,7,5,2,1,1,2,2025,1,12,1,4,4,1,2,1,999,3,2,2,2,2,3,3,0,1,2,8a334344,768
10970.876,27771.152,2877.7388,11,0,7,2,2,1,9,2025,1,8,1,9,2,3,3,1,999,1,2,2,1,2,2,3,0,2,2,890ba12b,768
13970.876,65771.16,11877.738,1,0,99,2,1,9,9,2025,3,13,1,9,1,13,5,1,933,4,2,2,2,2,2,4,0,2,1,a7e75946,769
10970.876,26771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,2,2,1,2,2,2,0,1,1,12b2a8a9,769
61970.875,61771.152,7877.739,2,5,6,3,1,1,2,2025,1,6,1,6,4,1,3,1,999,1,1,3,1,3,1,1,0,1,2,d2b584df,770
104970.875,136771.16,57877.74,4,4,5,2,2,1,2,2025,1,11,1,6,4,1,2,1,462,3,2,2,2,2,3,4,0,2,1,463992b7,770
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,1,9,999,1,1,4,1,4,2,1,0,2,2,e4663ba7,770
26970.875,45771.152,2878.7388,13,0,3,3,1,1,9,2025,1,8,1,9,3,4,3,1,999,1,2,3,2,3,2,2,0,1,3,c9d2de02,771
10970.876,40771.152,4877.739,13,0,99,2,2,9,9,2025,2,13,1,9,1,13,2,1,462,1,2,2,2,2,3,4,0,1,1,45c30245,771
104970.875,105771.16,18877.738,5,6,2,3,2,1,9,2025,1,11,1,1,4,1,3,1,999,1,2,3,1,3,3,4,0,1,1,77ba7cef,771
71970.875,98771.16,14877.738,10,4,7,3,1,1,9,2025,2,9,2,1,1,1,3,1,535,1,3,3,1,3,2,2,0,2,1,391a8004,772
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,2,9,999,2,1,5,2,5,2,4,0,1,1,accc3213,772
10970.876,16771.152,2877.7388,99,99,99,6,2,9,9,2025,1,1,3,9,3,99,3,9,999,1,1,6,2,6,2,2,0,1,1,96f2942d,772
43970.875,64771.152,7877.739,13,4,2,2,1,1,2,2025,1,5,2,4,4,1,2,1,462,3,1,2,1,2,2,4,0,1,1,d43fb8fe,773
10970.876,16771.152,2877.7388,13,2,7,2,2,1,7,2025,1,4,4,4,4,1,4,2,835,1,1,2,1,2,2,2,0,2,1,6fa7a34d,773
14970.876,37771.152,2877.7388,11,0,8,3,1,1,9,2025,1,5,2,9,4,4,3,1,999,1,3,3,1,3,2,2,0,1,2,a1a3fea4,774
10970.876,21771.152,2877.7388,13,0,99,4,2,9,9,2025,3,8,1,9,1,14,5,1,933,4,2,4,1,4,2,2,0,1,1,ac5e97ec,774
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,3,9,4,99,2,9,462,2,1,3,1,3,2,2,0,2,2,7877819a,774
58970.875,69771.16,10877.738,4,6,2,4,1,1,2,2025,1,9,1,4,4,1,2,1,462,3,1,4,1,4,1,1,1,1,2,a8e591c6,775
22970.875,32771.152,3877.7388,10,3,4,4,2,1,2,2025,1,7,1,5,4,1,2,1,462,2,1,4,1,4,2,2,1,1,2,6803584e,775
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,4,99,2,9,999,2,1,3,1,3,2,2,0,1,1,a0b10c18,775
10970.876,45771.152,3877.7388,1,0,99,2,2,9,9,2025,1,13,1,9,2,13,4,1,999,1,2,2,1,2,3,4,0,1,3,4d9353b4,775
140970.88,186771.16,59877.74,8,7,3,2,1,1,9,2025,1,11,1,1,4,1,4,1,825,1,2,2,2,2,2,2,0,1,2,582e6e31,776
10971.876,46771.152,2878.7388,3,0,5,2,2,1,9,2025,2,12,1,9,1,12,1,1,999,1,2,2,2,2,2,2,0,2,1,08af1c47,776
23970.875,32771.152,2877.7388,13,0,8,6,1,1,2,2025,1,6,1,2,4,2,2,1,999,2,1,6,2,6,2,3,0,1,1,2e4507a7,777
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,4,9,4,99,3,9,999,1,1,4,2,3,3,3,0,2,1,a29ae7f2,777
12970.876,52771.152,9877.738,5,0,99,2,2,9,9,2025,2,12,1,9,1,13,3,1,535,1,2,2,1,2,3,4,0,1,1,81c5d98d,777
62970.875,60771.152,5877.739,4,5,7,3,2,1,9,2025,1,7,1,1,4,1,3,1,999,1,2,3,1,3,2,1,0,1,3,e2a3c4e0,777
68970.875,85771.16,14877.738,10,6,4,2,2,1,9,2025,1,11,1,1,4,1,1,1,999,1,2,2,1,2,3,4,0,1,1,09faef6d,777
10970.876,26771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,1,2,2,2,3,4,0,1,1,2573ac9e,777
10971.876,64771.152,10877.738,7,0,99,2,1,9,9,2025,1,12,1,9,3,13,3,1,999,1,2,2,2,2,2,1,1,1,3,be97e048,778
88970.875,126771.16,27877.738,5,4,2,2,2,1,2,2025,1,12,1,4,4,1,2,1,462,3,1,2,2,2,2,1,1,1,2,2253a792,778
30970.875,48771.152,4877.739,4,3,2,5,1,1,2,2025,1,7,1,4,4,1,2,2,999,3,2,5,1,5,3,4,0,1,1,80690d40,779
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,2,99,3,9,999,1,1,4,2,4,2,2,0,1,2,ff5f9ef9,779
10970.876,16771.152,2877.7388,13,0,99,4,2,9,9,2025,1,3,4,9,4,10,1,1,999,3,1,4,2,4,2,1,1,3,2,01f65904,779
27970.875,48771.152,6877.739,4,3,7,5,2,1,2,2025,2,7,1,4,1,1,4,1,825,1,2,5,1,5,3,4,0,2,2,1d6aa3ea,779
22970.875,33771.152,3877.7388,13,0,7,2,2,1,2,2025,1,11,1,6,4,2,2,1,462,2,1,2,1,2,1,1,1,1,2,4625a698,779
104970.875,136771.16,29877.738,10,4,3,2,1,1,2,2025,2,11,1,4,1,1,3,1,535,1,2,2,2,2,2,3,0,1,1,15133eb3,780
10970.876,29771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,5,1,999,1,2,2,1,2,2,2,0,3,1,9e2f4ed3,780
89970.875,101771.16,20877.738,4,6,5,2,1,1,9,2025,1,11,1,1,4,1,3,1,535,1,2,2,1,2,2,1,1,1,2,e90dcb1c,781
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,1,9,999,1,1,4,2,4,3,3,0,1,3,4242983f,781
45970.875,81771.16,14877.738,5,0,2,2,1,1,9,2025,1,9,1,9,4,4,3,1,999,1,2,2,2,2,2,3,0,1,1,9e7f00e1,782
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,2,9,999,2,1,5,2,5,2,3,0,1,1,ab9a0c87,782
10970.876,46771.152,7877.739,3,0,99,2,1,9,9,2025,1,13,1,9,4,13,2,1,999,2,2,2,2,2,1,1,0,3,2,a2d2f245,783
10970.876,36771.152,2878.7388,4,0,99,3,2,9,9,2025,2,12,1,9,1,13,5,1,933,1,2,3,1,2,2,2,0,1,1,fe455ed3,783
79970.875,84771.16,13877.738,8,5,8,2,1,1,2,2025,1,11,1,6,4,1,5,1,999,1,2,2,2,2,2,3,0,1,1,611b6a2c,784
10970.876,18771.152,2877.7388,13,2,7,5,2,1,6,2025,1,4,3,4,2,1,2,2,462,2,1,5,2,5,2,3,0,1,1,19f4848a,784
10970.876,32771.152,3877.7388,13,0,99,2,1,9,9,2025,1,13,1,9,1,13,4,1,999,1,2,2,2,2,2,3,0,1,1,a1241c04,785
15970.876,25771.152,2877.7388,10,4,4,4,2,1,6,2025,2,9,3,4,1,1,3,1,535,1,1,3,1,3,2,2,1,1,2,3dffd46c,785
10970.876,26771.152,2877.7388,13,0,99,2,1,9,9,2025,2,12,2,9,1,13,5,1,933,1,2,2,1,2,1,1,1,1,2,2da5fe04,786
10970.876,34771.152,2877.7388,13,0,99,3,2,9,9,2025,1,13,1,9,4,13,3,1,999,1,2,3,2,3,2,3,0,1,2,ed85e29b,786
10970.876,59771.152,11877.738,1,0,99,2,1,9,9,2025,1,12,1,9,4,13,2,1,999,3,2,2,2,2,2,2,1,1,2,41d08251,787
33970.875,52771.152,6877.739,6,2,5,3,2,1,2,2025,1,11,3,5,4,1,4,1,999,1,1,3,2,3,2,2,0,1,1,ee130a1c,787
99970.875,108771.16,19877.738,5,5,7,3,1,1,2,2025,2,7,1,5,1,1,5,1,933,1,2,3,2,3,3,4,0,2,1,fc5c92b8,788
14970.876,44771.152,3877.7388,13,0,6,2,2,1,9,2025,1,12,1,9,4,12,3,1,999,1,2,2,1,2,3,4,0,1,1,fcf67293,788
130970.875,136771.16,23877.738,6,4,4,4,2,1,9,2025,1,8,1,1,4,1,3,1,999,3,2,4,1,4,2,2,0,1,1,3dc66cde,788
78970.875,91771.16,17877.738,3,5,6,2,1,1,9,2025,1,5,1,1,1,1,3,1,999,1,1,2,2,2,3,2,0,2,1,2de417f8,789
77970.875,75771.16,10877.738,7,5,3,2,2,1,2,2025,1,5,1,4,1,1,3,1,999,1,1,2,2,2,2,3,0,1,1,aa17e355,789
110970.875,146771.16,34877.74,8,0,3,3,1,1,9,2025,2,8,1,9,1,11,3,1,999,1,2,3,2,3,3,4,0,1,1,3fbd9460,790
10970.876,39771.152,3877.7388,9,0,99,2,2,9,9,2025,2,12,1,9,1,13,3,1,999,1,2,2,2,2,2,3,0,3,3,687d343c,790
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,3,9,535,1,1,4,2,4,3,3,0,1,1,f398d5b8,790
58970.875,59771.152,5877.739,5,4,2,3,1,1,9,2025,1,6,1,1,1,1,2,2,999,3,2,3,1,3,2,3,0,1,3,206153a9,791
29970.875,52771.152,4877.739,13,7,7,4,2,3,2,2025,3,7,1,4,1,1,5,1,999,1,2,4,1,4,2,4,0,1,3,138721f4,791
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,2,99,5,9,999,1,1,3,1,3,2,1,0,1,2,61472a15,791
10970.876,53771.152,7877.739,8,0,99,2,1,9,9,2025,2,12,1,9,1,13,4,1,999,1,2,2,2,2,3,4,0,1,1,594a2dc8,792
21970.875,27771.152,2877.7388,13,5,7,6,2,1,2,2025,1,7,1,4,4,1,4,1,999,1,2,6,1,6,2,2,0,1,3,fd3e72b5,792
14970.876,38771.152,2878.7388,13,0,99,4,1,9,9,2025,1,7,1,9,4,13,5,1,999,1,2,4,1,4,2,3,0,1,1,3b86673c,793
66970.875,74771.16,15877.738,8,5,7,2,2,1,2,2025,1,9,1,5,4,1,2,1,462,2,1,2,2,2,3,3,0,1,1,5fd2beb7,793
61970.875,71771.16,13877.738,13,6,8,2,2,1,2,2025,1,6,1,6,4,1,3,1,999,1,2,2,2,2,3,4,0,1,1,dbd21bd4,793
77970.875,76771.16,14877.738,5,5,2,2,2,1,9,2025,1,11,1,1,4,1,1,1,999,3,1,2,1,2,1,1,0,1,1,fbd13263,793
63970.875,71771.16,8877.738,8,5,7,2,1,1,9,2025,3,9,1,1,1,1,2,1,999,2,2,2,2,2,2,1,0,1,2,10955f3f,794
10970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,2,4,9,4,99,5,9,933,1,1,2,1,2,2,3,0,1,3,fec6fa55,794
25970.875,38771.152,2877.7388,13,5,7,3,1,1,2,2025,1,9,2,4,4,1,1,1,999,1,3,3,1,3,2,2,0,3,1,5932d653,795
10970.876,12771.152,2877.7388,99,99,99,7,2,9,9,2025,1,2,3,9,2,99,3,9,535,1,1,7,2,6,2,1,0,1,2,7061269f,795
7970.876,16771.152,2877.7388,13,0,7,4,2,2,9,2025,1,6,1,9,3,12,2,1,462,2,1,4,1,4,2,4,0,1,1,0d2662a7,795
27970.875,82771.16,17877.738,10,1,4,2,1,2,9,2025,1,12,1,1,4,1,2,1,462,3,2,2,2,2,1,1,0,1,2,1f1262c9,796
74970.875,81771.16,8877.738,1,4,5,4,2,1,4,2025,1,9,1,5,2,1,3,1,999,3,2,4,1,4,2,3,0,1,3,8b68fe0b,796
12970.876,30771.152,2877.7388,13,0,8,4,1,2,9,2025,2,8,1,9,1,11,2,1,999,1,2,4,2,4,2,3,0,1,1,98a74073,797
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,3,9,999,1,1,4,2,4,3,4,0,1,3,320a6e57,797
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,4,9,4,99,2,9,462,2,1,4,2,4,3,3,0,1,1,2d0758bb,797
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,3,9,4,99,4,9,835,1,1,3,2,3,2,2,0,1,1,d986dc24,797
10970.876,29771.152,2877.7388,5,0,99,2,1,9,9,2025,1,11,1,9,4,13,2,1,999,2,1,2,1,2,2,1,0,1,2,1b65bdbb,798
37970.875,38771.152,4877.739,8,5,3,2,2,1,2,2025,1,4,4,2,1,1,3,2,535,1,1,2,2,2,3,3,0,1,1,cb6b64aa,798
52970.875,77771.16,16877.738,13,5,8,2,1,3,2,2025,1,11,1,4,4,1,4,1,999,1,2,2,2,2,2,2,1,1,2,fc540b86,799
10970.876,31771.152,2877.7388,13,0,99,2,2,9,9,2025,1,13,1,9,4,14,3,1,535,1,2,2,1,2,1,2,0,1,1,6eb6ccb5,799
10970.876,48771.152,8877.738,1,0,99,2,1,9,9,2025,1,13,1,9,4,13,4,1,999,1,2,2,2,2,1,1,0,1,2,5f08a679,800
33970.875,35771.152,2877.7388,4,4,2,3,2,1,9,2025,1,8,3,1,4,1,2,1,462,2,1,3,1,3,2,3,0,2,1,48d1a550,800
10970.876,31771.152,2877.7388,13,0,99,2,1,9,9,2025,1,13,1,9,4,13,1,1,999,3,2,2,1,2,3,4,0,1,1,0af6fcb2,801
10970.876,16771.152,2877.7388,13,4,7,3,2,1,2,2025,1,3,3,4,4,1,5,1,999,1,1,3,1,3,1,1,0,2,1,bcd068b9,801
230970.88,276731.16,112877.74,5,7,1,3,1,1,9,2025,2,11,1,1,1,1,3,1,999,3,2,3,2,3,2,4,1,1,2,6316373f,802
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,4,9,4,99,2,9,999,3,1,3,2,3,2,4,0,2,1,aa6017be,802
16970.875,48771.152,9877.738,4,0,99,2,2,9,9,2025,1,11,1,9,4,13,4,1,835,1,1,2,1,2,3,4,0,1,1,429497f9,802
43970.875,45771.152,2877.7388,13,4,4,4,1,1,2,2025,1,7,2,5,4,1,1,1,999,1,1,4,1,4,2,4,0,1,1,24d69082,803
170970.88,196771.16,50877.74,7,5,3,3,2,1,9,2025,2,8,1,1,1,1,3,1,535,1,2,3,2,3,2,3,0,1,1,dc26c501,803
31970.875,34771.152,2877.7388,13,4,6,3,2,1,9,2025,1,4,3,1,4,1,3,2,999,1,1,3,2,3,3,4,0,1,1,a176a805,803
10970.876,17771.152,2877.7388,13,0,99,4,2,9,9,2025,3,5,4,9,1,13,3,1,535,1,1,4,2,2,2,2,0,2,2,e9cee2b5,803
10970.876,53771.152,5877.739,13,0,99,3,1,9,9,2025,1,12,1,9,4,13,4,1,835,1,2,3,2,2,2,4,0,1,1,3a593847,804
10970.876,35771.152,3877.7388,13,0,99,2,2,9,9,2025,1,13,1,9,4,13,2,1,999,2,2,2,1,2,3,4,0,1,1,4f42ba8a,804
12970.876,35771.152,2877.7388,13,0,99,3,2,9,9,2025,1,11,1,9,4,13,4,1,825,1,2,3,1,3,2,2,0,1,1,fbfbb6c3,804
180970.88,296771.16,77212.74,10,7,4,4,1,3,2,2025,3,10,1,5,1,1,4,1,999,1,2,4,2,4,3,3,0,2,1,e1e3bb8f,805
56970.875,73771.16,9877.738,8,5,8,3,2,1,2,2025,1,11,1,5,2,1,5,1,999,1,2,3,2,2,3,4,0,1,1,e8b88690,805
51970.875,67771.16,8877.738,4,1,5,4,2,1,7,2025,1,10,1,4,4,1,3,1,535,1,2,4,1,4,3,4,0,2,1,ed1d5677,805
10970.876,17771.152,2877.7388,13,0,99,6,2,9,9,2025,3,8,1,9,1,14,3,1,535,1,2,6,1,6,1,1,1,1,2,a0b8b655,805
87970.875,95771.16,12877.738,5,5,7,3,1,1,9,2025,1,10,2,1,4,1,2,1,999,3,3,3,1,3,2,3,0,2,1,41f7f62e,806
42970.875,47771.152,6877.739,11,5,7,2,2,1,2,2025,1,8,1,5,4,1,4,1,999,3,2,2,1,2,2,2,0,1,2,93ac06e0,806
10970.876,21771.152,2877.7388,13,0,99,2,2,9,9,2025,3,13,1,9,1,14,3,2,999,1,2,2,1,2,3,4,0,1,1,924ba38d,806
32970.875,48771.152,2878.7388,5,5,7,3,1,1,2,2025,1,8,2,4,4,1,2,1,999,2,1,3,1,3,2,1,0,2,2,2ea8c4c5,807
45970.875,43771.152,2877.7388,10,5,4,4,2,1,2,2025,1,5,3,4,4,1,3,1,535,1,1,4,1,4,3,4,0,1,1,b2f4867b,807
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,4,9,4,99,2,9,999,2,1,3,2,3,2,3,0,1,1,493ff7c2,807
10970.876,37771.152,2877.7388,13,0,99,2,1,9,9,2025,1,12,2,9,4,13,4,1,999,1,3,2,2,2,2,2,0,3,3,c12fcf9a,808
10970.876,34771.152,3877.7388,13,0,99,2,2,9,9,2025,3,11,1,9,1,13,5,1,933,1,2,2,1,2,2,2,0,1,1,77c35004,808
54970.875,75771.16,11877.738,3,1,2,3,1,1,9,2025,2,11,1,1,1,1,5,1,933,1,2,3,1,3,3,4,0,1,1,03a81f1c,809
10970.876,22771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,2,1,462,2,1,2,1,2,2,2,0,1,1,fecc2aaf,809
10970.876,16772.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,2,99,3,9,535,3,1,5,1,5,3,3,0,1,3,19d882db,809
45970.875,61771.152,10877.738,5,8,8,2,1,1,2,2025,3,7,1,6,1,1,2,1,462,2,1,2,2,2,2,2,1,1,2,fec901f8,810
10970.876,34771.152,2878.7388,13,0,99,2,2,9,9,2025,1,11,1,9,3,13,4,1,999,1,2,2,1,2,3,4,0,2,1,d161bb3f,810
10970.876,33771.152,2878.7388,13,0,99,2,1,9,9,2025,1,12,1,9,4,13,1,1,999,1,2,2,2,2,2,2,0,1,2,316719b3,811
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,2,9,462,2,1,4,1,4,3,4,0,1,3,9bd8098e,811
55970.875,63771.152,8877.738,8,5,8,3,1,1,2,2025,1,4,1,2,3,1,3,1,535,1,1,3,2,2,2,4,0,1,1,734e03f8,812
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,3,9,999,1,1,4,1,4,2,4,0,1,1,8fb60f41,812
22970.875,39771.152,2877.7388,13,0,7,2,2,1,9,2025,1,11,1,9,3,11,3,1,999,1,2,2,1,2,2,2,0,1,2,9088c146,812
10970.876,27771.152,2877.7388,13,0,99,2,1,9,9,2025,1,10,1,9,4,13,3,1,999,1,1,2,1,2,2,3,0,1,1,7c31dc1b,813
19970.875,35771.152,2877.7388,13,0,99,4,2,9,9,2025,1,11,1,9,4,13,5,1,999,1,2,4,1,4,2,4,0,1,1,ea0857f2,813
10970.876,34771.152,2878.7388,13,0,99,2,1,9,9,2025,1,13,1,9,4,13,3,1,535,1,1,2,1,2,3,4,0,1,1,0cd0034a,814
13970.876,23771.152,2877.7388,13,0,9,3,2,1,9,2025,1,5,3,9,4,11,1,1,999,1,1,3,2,3,2,3,0,2,3,deda8a28,814
45970.875,78771.16,9877.738,8,10,8,3,1,2,2,2025,1,6,2,2,4,1,4,1,825,1,1,2,2,2,1,1,1,1,2,0a8ac974,815
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,3,99,5,9,999,1,1,3,2,3,3,4,0,2,1,4f725317,815
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,3,99,3,9,535,1,1,4,1,4,2,1,1,1,2,4b3faf26,815
22970.875,85771.16,20877.738,5,0,99,2,1,9,9,2025,1,12,1,9,4,13,4,1,825,1,2,2,2,2,3,3,0,2,1,32aae7db,816
43970.875,47771.152,6877.739,13,5,8,2,2,1,5,2025,1,4,1,2,4,1,3,1,535,1,1,2,2,2,2,3,0,2,3,74449729,816
60970.875,70771.16,9877.738,5,5,5,3,1,1,2,2025,2,6,1,4,1,1,2,1,462,3,1,3,1,3,2,4,0,1,1,edc6b339,817
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,2,99,4,9,835,1,1,4,2,4,2,2,1,1,2,476307ea,817
10970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,1,4,9,3,99,3,9,999,1,1,2,2,2,2,1,0,1,2,3eba8493,817
109970.875,102771.16,21877.738,8,5,3,4,1,1,2,2025,3,9,1,4,1,1,3,1,999,1,2,4,2,4,2,3,0,1,2,09e9d537,818
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,2,99,4,9,825,1,1,4,2,4,2,1,1,1,2,f5908ec9,818
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,2,9,999,2,1,4,1,4,3,4,0,1,1,c6dc947a,818
71970.875,75771.16,9877.738,8,5,3,3,2,1,2,2025,3,7,1,4,1,1,4,1,825,1,2,3,1,3,2,3,0,2,1,b3387620,818
140970.88,126771.16,27877.738,7,5,3,3,1,1,9,2025,3,7,1,1,1,1,3,1,999,1,2,3,2,3,3,4,0,2,2,c9ba37b2,819
10970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,2,4,9,4,99,4,9,999,1,1,2,1,2,2,2,1,1,2,301a4c67,819
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,2,9,462,1,1,4,1,4,3,3,0,1,2,d3241c3e,819
62970.875,73771.16,10877.738,5,5,7,5,1,1,2,2025,1,8,1,2,4,1,2,1,999,2,1,5,2,5,3,4,0,1,1,382c0141,820
10970.876,18771.152,2877.7388,13,0,7,2,2,1,9,2025,1,4,4,9,4,10,3,1,999,1,1,2,2,2,3,4,0,2,1,02762dd6,820
10970.876,18771.152,2877.7388,13,1,7,2,2,1,5,2025,1,3,4,2,4,1,4,2,835,1,1,2,2,2,3,2,0,2,1,c05f7d9e,820
