EPINO,WGHT_EPI,end,occPRE,start,occACT,Alone,Spouse,Children,parents,otherHHs,others,otherInFAMs,friends,PR,REGION,DDAY,HHSIZE,AGEGRP,SEX,MARSTH,KOL,ATTSCH,HDGREE,NOCS,NAICS,LFTAG,COW,HRSWRK,MODE,POWST,TOTINC,CMA,PHSDFLG,CXRFLAG,PARNUM,SIM_HH_ID,Day_Type,AgentID,DTYPE,BEDRM,CONDO,ROOM,REPAIR
14.0,3673.9027,2005,11,2000,13,2,1,2,2,2,2,2.0,2.0,3,5.0,3.0,2,2,1,2,1,2.0,6.0,3,12.0,1.0,2,2,2,2.0,5.0,1.0,2.0,2.0,0.0,616,Weekday,154,1,3,0,4,3
15.0,3673.9027,2010,7,2005,4,2,1,2,2,2,2,2.0,2.0,3,5.0,3.0,2,2,1,2,1,2.0,6.0,3,12.0,1.0,2,2,2,2.0,5.0,1.0,2.0,2.0,0.0,616,Weekday,154,1,3,0,4,3
16.0,3673.9027,2015,11,2010,13,2,1,2,2,2,2,2.0,2.0,3,5.0,3.0,2,2,1,2,1,2.0,6.0,3,12.0,1.0,2,2,2,2.0,5.0,1.0,2.0,2.0,0.0,616,Weekday,154,1,3,0,4,3
17.0,3673.9027,2215,3,2015,10,1,2,2,2,2,2,2.0,2.0,3,5.0,3.0,2,2,1,2,1,2.0,6.0,3,12.0,1.0,2,2,2,2.0,5.0,1.0,2.0,2.0,0.0,616,Weekday,154,1,3,0,4,3
18.0,3673.9027,15,3,2215,10,1,2,2,2,2,2,2.0,2.0,3,5.0,3.0,2,2,1,2,1,2.0,6.0,3,12.0,1.0,2,2,2,2.0,5.0,1.0,2.0,2.0,0.0,616,Weekday,154,1,3,0,4,3
19.0,3673.9027,400,3,15,5,2,1,2,2,2,2,2.0,2.0,3,5.0,3.0,2,2,1,2,1,2.0,6.0,3,12.0,1.0,2,2,2,2.0,5.0,1.0,2.0,2.0,0.0,616,Weekday,154,1,3,0,4,3
1.0,2906.9247,800,1,400,5,1,2,2,2,2,2,2.0,2.0,3,2.0,7.0,2,2,1,2,2,2.0,3.0,7,19.0,1.0,2,2,2,1.0,2.0,2.0,1.0,2.0,0.0,616,Weekend,154,1,3,0,4,3
2.0,2906.9247,815,1,800,7,1,2,2,2,2,2,2.0,2.0,3,2.0,7.0,2,2,1,2,2,2.0,3.0,7,19.0,1.0,2,2,2,1.0,2.0,2.0,1.0,2.0,0.0,616,Weekend,154,1,3,0,4,3
3.0,2906.9247,830,1,815,6,1,2,2,2,2,2,2.0,2.0,3,2.0,7.0,2,2,1,2,2,2.0,3.0,7,19.0,1.0,2,2,2,1.0,2.0,2.0,1.0,2.0,0.0,616,Weekend,154,1,3,0,4,3
4.0,2906.9247,900,1,830,14,1,2,2,2,2,2,2.0,2.0,3,2.0,7.0,2,2,1,2,2,2.0,3.0,7,19.0,1.0,2,2,2,1.0,2.0,2.0,1.0,2.0,0.0,616,Weekend,154,1,3,0,4,3
5.0,2906.9247,1200,1,900,1,2,2,2,2,2,2,2.0,1.0,3,2.0,7.0,2,2,1,2,2,2.0,3.0,7,19.0,1.0,2,2,2,1.0,2.0,2.0,1.0,2.0,0.0,616,Weekend,154,1,3,0,4,3
6.0,2906.9247,1530,1,1200,2,1,2,2,2,2,2,2.0,2.0,3,2.0,7.0,2,2,1,2,2,2.0,3.0,7,19.0,1.0,2,2,2,1.0,2.0,2.0,1.0,2.0,0.0,616,Weekend,154,1,3,0,4,3
7.0,2906.9247,1550,10,1530,13,1,2,2,2,2,2,2.0,2.0,3,2.0,7.0,2,2,1,2,2,2.0,3.0,7,19.0,1.0,2,2,2,1.0,2.0,2.0,1.0,2.0,0.0,616,Weekend,154,1,3,0,4,3
8.0,2906.9247,20,3,1550,9,2,2,2,2,2,2,2.0,1.0,3,2.0,7.0,2,2,1,2,2,2.0,3.0,7,19.0,1.0,2,2,2,1.0,2.0,2.0,1.0,2.0,0.0,616,Weekend,154,1,3,0,4,3
9.0,2906.9247,400,3,20,5,1,2,2,2,2,2,2.0,2.0,3,2.0,7.0,2,2,1,2,2,2.0,3.0,7,19.0,1.0,2,2,2,1.0,2.0,2.0,1.0,2.0,0.0,616,Weekend,154,1,3,0,4,3
1.0,4977.2512,540,1,400,5,2,1,2,2,2,2,2.0,2.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
2.0,4977.2512,600,1,540,7,1,2,2,2,2,2,2.0,2.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
3.0,4977.2512,645,10,600,13,1,2,2,2,2,2,2.0,2.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
4.0,4977.2512,1115,2,645,1,2,2,2,2,2,2,2.0,1.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
5.0,4977.2512,1145,2,1115,6,1,2,2,2,2,2,2.0,2.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
6.0,4977.2512,1645,2,1145,1,2,2,2,2,2,2,2.0,1.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
7.0,4977.2512,1730,10,1645,13,1,2,2,2,2,2,2.0,2.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
8.0,4977.2512,1900,1,1730,2,1,2,2,2,2,2,2.0,2.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
9.0,4977.2512,1925,1,1900,6,2,1,2,2,2,2,2.0,2.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
10.0,4977.2512,2025,1,1925,11,2,1,2,2,2,2,2.0,2.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
11.0,4977.2512,2200,1,2025,10,2,1,2,2,2,2,2.0,2.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
12.0,4977.2512,400,1,2200,5,2,1,2,2,2,2,2.0,2.0,3,3.0,3.0,2,2,2,2,1,2.0,1.0,8,5.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,617,Weekday,155,1,2,0,3,1
1.0,5549.2018,1130,1,400,5,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
2.0,5549.2018,1135,10,1130,13,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
3.0,5549.2018,1230,7,1135,6,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
4.0,5549.2018,1235,10,1230,13,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
5.0,5549.2018,1405,9,1235,10,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
6.0,5549.2018,1435,10,1405,13,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
7.0,5549.2018,1635,1,1435,2,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
8.0,5549.2018,1835,1,1635,10,2,2,2,2,2,2,2.0,1.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
9.0,5549.2018,2135,1,1835,10,2,2,2,2,2,2,2.0,1.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
10.0,5549.2018,2335,1,2135,9,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
11.0,5549.2018,400,1,2335,5,9,9,9,9,9,9,9.0,9.0,3,3.0,7.0,2,2,2,2,1,2.0,4.0,8,14.0,1.0,1,2,2,2.0,3.0,2.0,1.0,2.0,0.0,617,Weekend,155,1,2,0,3,1
1.0,1806.342,600,1,400,5,2,1,2,2,2,2,2.0,2.0,1,1.0,6.0,2,3,1,2,1,2.0,2.0,5,16.0,1.0,1,2,2,1.0,2.0,2.0,1.0,2.0,0.0,618,Weekday,156,2,3,0,3,2
2.0,1806.342,800,1,600,7,2,1,2,2,2,2,2.0,2.0,1,1.0,6.0,2,3,1,2,1,2.0,2.0,5,16.0,1.0,1,2,2,1.0,2.0,2.0,1.0,2.0,0.0,618,Weekday,156,2,3,0,3,2
3.0,1806.342,900,1,800,2,2,1,2,2,2,2,2.0,2.0,1,1.0,6.0,2,3,1,2,1,2.0,2.0,5,16.0,1.0,1,2,2,1.0,2.0,2.0,1.0,2.0,0.0,618,Weekday,156,2,3,0,3,2
4.0,1806.342,1200,1,900,12,1,2,2,2,2,2,2.0,2.0,1,1.0,6.0,2,3,1,2,1,2.0,2.0,5,16.0,1.0,1,2,2,1.0,2.0,2.0,1.0,2.0,0.0,618,Weekday,156,2,3,0,3,2
5.0,1806.342,1430,1,1200,6,1,2,2,2,2,2,2.0,2.0,1,1.0,6.0,2,3,1,2,1,2.0,2.0,5,16.0,1.0,1,2,2,1.0,2.0,2.0,1.0,2.0,0.0,618,Weekday,156,2,3,0,3,2
6.0,1806.342,1700,1,1430,1,1,2,2,2,2,2,2.0,2.0,1,1.0,6.0,2,3,1,2,1,2.0,2.0,5,16.0,1.0,1,2,2,1.0,2.0,2.0,1.0,2.0,0.0,618,Weekday,156,2,3,0,3,2
7.0,1806.342,1800,1,1700,6,1,2,2,2,2,2,2.0,2.0,1,1.0,6.0,2,3,1,2,1,2.0,2.0,5,16.0,1.0,1,2,2,1.0,2.0,2.0,1.0,2.0,0.0,618,Weekday,156,2,3,0,3,2
8.0,1806.342,2000,1,1800,12,2,1,2,2,2,1,2.0,2.0,1,1.0,6.0,2,3,1,2,1,2.0,2.0,5,16.0,1.0,1,2,2,1.0,2.0,2.0,1.0,2.0,0.0,618,Weekday,156,2,3,0,3,2
9.0,1806.342,2200,1,2000,2,2,1,2,2,2,1,2.0,2.0,1,1.0,6.0,2,3,1,2,1,2.0,2.0,5,16.0,1.0,1,2,2,1.0,2.0,2.0,1.0,2.0,0.0,618,Weekday,156,2,3,0,3,2
10.0,1806.342,400,1,2200,5,2,1,2,2,2,1,2.0,2.0,1,1.0,6.0,2,3,1,2,1,2.0,2.0,5,16.0,1.0,1,2,2,1.0,2.0,2.0,1.0,2.0,0.0,618,Weekday,156,2,3,0,3,2
1.0,2004.0367,630,1,400,5,2,1,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
2.0,2004.0367,700,1,630,2,1,2,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
3.0,2004.0367,715,1,700,2,1,2,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
4.0,2004.0367,815,1,715,7,1,2,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
5.0,2004.0367,845,1,815,6,1,2,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
6.0,2004.0367,905,11,845,13,1,2,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
7.0,2004.0367,1305,9,905,7,1,2,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
8.0,2004.0367,1325,11,1305,13,2,2,2,2,2,2,2.0,1.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
9.0,2004.0367,1725,1,1325,1,1,2,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
10.0,2004.0367,1755,1,1725,7,1,2,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
11.0,2004.0367,1810,11,1755,13,2,2,2,2,2,2,2.0,1.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
12.0,2004.0367,2010,7,1810,6,2,2,2,2,2,2,2.0,1.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
13.0,2004.0367,2210,7,2010,6,2,2,2,2,2,2,2.0,1.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
14.0,2004.0367,2220,11,2210,13,2,2,2,2,2,2,2.0,1.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
15.0,2004.0367,2230,1,2220,7,1,2,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
16.0,2004.0367,400,1,2230,5,2,1,2,2,2,2,2.0,2.0,1,3.0,7.0,2,3,1,2,3,2.0,6.0,2,20.0,1.0,1,2,3,1.0,5.0,1.0,1.0,2.0,0.0,618,Weekend,156,2,3,0,3,2
1.0,2505.7045,810,1,400,5,2,1,2,2,2,2,2.0,2.0,1,3.0,5.0,2,6,2,2,1,2.0,4.0,1,4.0,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,621,Weekday,157,3,3,0,4,1
2.0,2505.7045,825,1,810,6,2,1,2,2,2,2,2.0,2.0,1,3.0,5.0,2,6,2,2,1,2.0,4.0,1,4.0,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,621,Weekday,157,3,3,0,4,1
3.0,2505.7045,1425,3,825,2,1,2,2,2,2,2,2.0,2.0,1,3.0,5.0,2,6,2,2,1,2.0,4.0,1,4.0,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,621,Weekday,157,3,3,0,4,1
4.0,2505.7045,1525,3,1425,2,1,2,2,2,2,2,2.0,2.0,1,3.0,5.0,2,6,2,2,1,2.0,4.0,1,4.0,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,621,Weekday,157,3,3,0,4,1
5.0,2505.7045,1725,3,1525,2,1,2,2,2,2,2,2.0,2.0,1,3.0,5.0,2,6,2,2,1,2.0,4.0,1,4.0,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,621,Weekday,157,3,3,0,4,1
6.0,2505.7045,1825,1,1725,2,1,2,2,2,2,2,2.0,2.0,1,3.0,5.0,2,6,2,2,1,2.0,4.0,1,4.0,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,621,Weekday,157,3,3,0,4,1
7.0,2505.7045,1845,1,1825,6,2,1,2,2,2,2,2.0,2.0,1,3.0,5.0,2,6,2,2,1,2.0,4.0,1,4.0,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,621,Weekday,157,3,3,0,4,1
8.0,2505.7045,2145,1,1845,10,2,1,2,2,2,2,2.0,2.0,1,3.0,5.0,2,6,2,2,1,2.0,4.0,1,4.0,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,621,Weekday,157,3,3,0,4,1
9.0,2505.7045,2320,1,2145,10,2,1,2,2,2,2,2.0,2.0,1,3.0,5.0,2,6,2,2,1,2.0,4.0,1,4.0,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,621,Weekday,157,3,3,0,4,1
10.0,2505.7045,400,1,2320,5,2,1,2,2,2,2,2.0,2.0,1,3.0,5.0,2,6,2,2,1,2.0,4.0,1,4.0,1.0,2,2,2,2.0,2.0,1.0,1.0,2.0,0.0,621,Weekday,157,3,3,0,4,1
1.0,748.4294,605,1,400,2,1,2,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
2.0,748.4294,630,1,605,6,2,1,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
3.0,748.4294,655,1,630,10,2,1,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
4.0,748.4294,705,1,655,2,2,1,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
5.0,748.4294,1130,1,705,10,1,2,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
6.0,748.4294,2130,1,1130,5,2,1,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
7.0,748.4294,2145,1,2130,7,1,2,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
8.0,748.4294,2220,1,2145,6,2,1,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
9.0,748.4294,2330,1,2220,2,1,2,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
10.0,748.4294,15,1,2330,6,2,1,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
11.0,748.4294,345,1,15,11,1,2,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
12.0,748.4294,400,1,345,11,1,2,2,2,2,2,2.0,2.0,1,1.0,7.0,2,6,2,2,1,2.0,2.0,8,4.0,1.0,2,2,2,2.0,3.0,2.0,1.0,2.0,0.0,621,Weekend,157,3,3,0,4,1
1.0,8197.9481,800,1,400,5,2,2,2,2,2,2,1.0,2.0,2,5.0,4.0,2,2,1,1,1,2.0,7.0,2,20.0,1.0,1,2,4,2.0,2.0,1.0,2.0,2.0,0.0,622,Weekday,158,3,2,1,2,1
2.0,8197.9481,1700,1,800,1,1,2,2,2,2,2,2.0,2.0,2,5.0,4.0,2,2,1,1,1,2.0,7.0,2,20.0,1.0,1,2,4,2.0,2.0,1.0,2.0,2.0,0.0,622,Weekday,158,3,2,1,2,1
3.0,8197.9481,1900,1,1700,6,1,2,2,2,2,2,2.0,2.0,2,5.0,4.0,2,2,1,1,1,2.0,7.0,2,20.0,1.0,1,2,4,2.0,2.0,1.0,2.0,2.0,0.0,622,Weekday,158,3,2,1,2,1
4.0,8197.9481,2100,1,1900,11,1,2,2,2,2,2,2.0,2.0,2,5.0,4.0,2,2,1,1,1,2.0,7.0,2,20.0,1.0,1,2,4,2.0,2.0,1.0,2.0,2.0,0.0,622,Weekday,158,3,2,1,2,1
5.0,8197.9481,400,1,2100,5,2,2,2,2,2,2,1.0,2.0,2,5.0,4.0,2,2,1,1,1,2.0,7.0,2,20.0,1.0,1,2,4,2.0,2.0,1.0,2.0,2.0,0.0,622,Weekday,158,3,2,1,2,1
1.0,2980.1101,600,1,400,5,1,2,2,2,2,2,2.0,2.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
2.0,2980.1101,630,1,600,7,1,2,2,2,2,2,2.0,2.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
3.0,2980.1101,645,12,630,13,1,2,2,2,2,2,2.0,2.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
4.0,2980.1101,1500,2,645,1,2,2,2,2,2,2,2.0,1.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
5.0,2980.1101,1515,12,1500,13,1,2,2,2,2,2,2.0,2.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
6.0,2980.1101,1545,1,1515,6,2,2,2,1,2,2,2.0,2.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
7.0,2980.1101,1845,1,1545,10,2,2,2,1,2,2,2.0,2.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
8.0,2980.1101,1900,12,1845,13,1,2,2,2,2,2,2.0,2.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
9.0,2980.1101,0,3,1900,9,2,2,2,2,2,2,2.0,1.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
10.0,2980.1101,5,11,0,13,2,2,2,2,2,2,2.0,1.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
11.0,2980.1101,35,1,5,7,2,2,2,1,2,2,2.0,2.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
12.0,2980.1101,400,1,35,5,1,2,2,2,2,2,2.0,2.0,2,5.0,1.0,2,2,1,1,1,2.0,2.0,7,18.0,1.0,1,2,3,2.0,2.0,1.0,2.0,2.0,1.0,622,Weekend,158,3,2,1,2,1
1.0,2252.1944,615,1,400,5,2,1,1,2,2,2,2.0,2.0,2,2.0,4.0,4,3,1,2,3,2.0,7.0,2,5.0,1.0,1,2,2,2.0,5.0,1.0,1.0,1.0,0.0,624,Weekday,159,1,3,0,3,1
2.0,2252.1944,645,1,615,2,1,2,2,2,2,2,2.0,2.0,2,2.0,4.0,4,3,1,2,3,2.0,7.0,2,5.0,1.0,1,2,2,2.0,5.0,1.0,1.0,1.0,0.0,624,Weekday,159,1,3,0,3,1
3.0,2252.1944,715,1,645,3,2,2,1,2,2,2,2.0,2.0,2,2.0,4.0,4,3,1,2,3,2.0,7.0,2,5.0,1.0,1,2,2,2.0,5.0,1.0,1.0,1.0,0.0,624,Weekday,159,1,3,0,3,1
4.0,2252.1944,845,10,715,13,2,2,1,2,2,2,2.0,2.0,2,2.0,4.0,4,3,1,2,3,2.0,7.0,2,5.0,1.0,1,2,2,2.0,5.0,1.0,1.0,1.0,0.0,624,Weekday,159,1,3,0,3,1
5.0,2252.1944,1700,2,845,1,2,2,2,2,2,2,2.0,1.0,2,2.0,4.0,4,3,1,2,3,2.0,7.0,2,5.0,1.0,1,2,2,2.0,5.0,1.0,1.0,1.0,0.0,624,Weekday,159,1,3,0,3,1
6.0,2252.1944,1745,10,1700,13,2,2,1,2,2,2,2.0,2.0,2,2.0,4.0,4,3,1,2,3,2.0,7.0,2,5.0,1.0,1,2,2,2.0,5.0,1.0,1.0,1.0,0.0,624,Weekday,159,1,3,0,3,1
